Reburn_ID,Polygon_ID,Reburn_Order,Reburn_Interval,Fire_ID,Year,Ecoregion,N_Rockies,FRG_max4,class,patch_area_mean,patch_area_AW_mean,patch_PARA_mean,patch_PARA_AW_mean,class_total_core_ha,largest_patch_ind,class_area_ha,reburn_area_ha,class_prop
ID4570211495320050808_ID4569811508120120809,1,Fire_1,7,ID4570211495320050808,2005,Idaho Batholith,Northern Rockies,High,2,11.9775,148.8723043206011,593.1536626611917,162.94440965699576,33.19910346934224,0.19361896445707774,431.19,1253.1830271914787,0.34407583780187667
ID4570211495320050808_ID4569811508120120809,1,Fire_2,7,ID4569811508120120809,2012,Idaho Batholith,Northern Rockies,High,2,5.881764705882353,33.622547254725475,608.70275456030015,202.62026202620265,6.459063951549762,0.05192378015670148,299.96999999999997,1253.1830271914787,0.23936647200869438
ID4604911480020030821_ID4606011473320120728,1,Either,9,NA,NA,Idaho Batholith,Northern Rockies,Low,2,1.6443243243243244,4.311479289940828,705.9200992035113,363.905325443787,0,0.003872206489925186,60.84,1882.647534155868,0.032316192434437355
ID4604911480020030821_ID4606011473320120728,1,Fire_1,9,ID4604911480020030821,2003,Idaho Batholith,Northern Rockies,Low,2,2.3724,4.6388922610015175,532.4459779434296,354.07182599898834,0,0.003872206489925186,59.31,1882.647534155868,0.03150350712173701
ID4604911480020030821_ID4606011473320120728,1,Fire_2,9,ID4606011473320120728,2012,Idaho Batholith,Northern Rockies,Low,2,0.3825,0.5135294117647059,895.8333333333334,745.0980392156863,0,3.8244014715310476e-4,1.53,1882.647534155868,8.126853127003477e-4
ID4604911480020030821_ID4606011473320120728,1,Both,9,NA,NA,Idaho Batholith,Northern Rockies,Low,2,NA,NA,NA,NA,0,NA,0,1882.647534155868,0
ID4537211447019850720_ID4542411459020120730,1,Both,27,NA,NA,Idaho Batholith,Northern Rockies,Low,2,4.83609958506224,111.68092355212355,737.7080619665676,198.6100386100386,58.89040712648268,0.022349770869802114,1165.5,10973.266859364963,0.10621267257392197
ID4537211447019850720_ID4542411459020120730,1,Either,27,NA,NA,Idaho Batholith,Northern Rockies,Low,2,15.962453531598513,2800.0389180465313,703.3755352656152,93.45350380772724,1449.5271536532389,0.3156935891924966,4293.9,10973.266859364963,0.3913055296140399
ID4537211447019850720_ID4542411459020120730,1,Fire_1,27,ID4537211447019850720,1985,Idaho Batholith,Northern Rockies,Low,2,12.825226130653267,749.1020100148106,607.3758068428921,119.70754872228882,612.2619191541327,0.11768692191221672,2552.2200000000003,10973.266859364963,0.2325852485599444
ID4537211447019850720_ID4542411459020120730,1,Fire_2,27,ID4542411459020120730,2012,Idaho Batholith,Northern Rockies,Low,2,12.530948275862068,1527.5414246795863,630.2542860243697,117.22700348791614,744.9685196919016,0.191683117430512,2907.18,10973.266859364963,0.26493295362801755
ID4557011468119960723_ID4542411459020120730,1,Both,16,NA,NA,Idaho Batholith,Northern Rockies,Low,2,3.733783783783784,38.58151954397394,737.1040719164758,232.84473398479912,18.768621481367983,0.016415685060675225,1105.2,8223.84198411559,0.13438974169672785
ID4557011468119960723_ID4542411459020120730,1,Either,16,NA,NA,Idaho Batholith,Northern Rockies,Low,2,30.918278145695364,966.1604063692795,598.8514523080538,92.06924470833174,1061.1238696893352,0.1991660349461523,4668.66,8223.84198411559,0.5676981645583111
ID4557011468119960723_ID4542411459020120730,1,Fire_1,16,ID4557011468119960723,1996,Idaho Batholith,Northern Rockies,Low,2,29.59344,685.4298311517688,541.8242268838651,99.08682464762461,758.849921168592,0.14093412814091705,3699.18,8223.84198411559,0.44981165824258207
ID4557011468119960723_ID4542411459020120730,1,Fire_2,16,ID4542411459020120730,2012,Idaho Batholith,Northern Rockies,Low,2,9.605,219.41813378448725,530.651233144729,162.87813060327377,176.44717739484202,0.07546837611894423,2074.68,8223.84198411559,0.25227624801245685
ID4541611481219980807_ID4542411459020120730,1,Both,14,NA,NA,Idaho Batholith,Northern Rockies,Low,2,0.9654545454545455,3.496271186440678,891.9047156984367,483.0508474576271,0,0.0021510224425753746,21.24,2803.3180317637257,0.007576735767877437
ID4541611481219980807_ID4542411459020120730,1,Either,14,NA,NA,Idaho Batholith,Northern Rockies,Low,2,3.031875,25.594397031539888,641.6504451954626,251.39146567717998,0.21332750120547134,0.01836395279333006,194.04,2803.3180317637257,0.069217975913321
ID4541611481219980807_ID4542411459020120730,1,Fire_1,14,ID4541611481219980807,1998,Idaho Batholith,Northern Rockies,Low,2,2.028103448275862,6.465332823259373,630.0290441254175,327.4674827850038,0,0.005200979637271801,117.63,2803.3180317637257,0.041960990036507675
ID4541611481219980807_ID4542411459020120730,1,Fire_2,14,ID4542411459020120730,2012,Idaho Batholith,Northern Rockies,Low,2,4.882499999999999,30.57785253456221,630.7961979695818,223.65591397849465,0.006052826732140965,0.015153471535754874,97.64999999999999,2803.3180317637257,0.03483372164469076
ID4536811434319980816_ID4542411459020120730,1,Both,14,NA,NA,Idaho Batholith,Northern Rockies,Low,2,1.56375,8.47705035971223,830.6468365287275,332.53397282174257,0,0.006326895597185987,37.53,2119.5228835393405,0.017706815194809104
ID4536811434319980816_ID4542411459020120730,1,Either,14,NA,NA,Idaho Batholith,Northern Rockies,Low,2,3.2026595744680852,27.929784753363226,670.2608635201685,248.13153961136024,2.490431209424714,0.02963874581769006,301.05,2119.5228835393405,0.1420366830374975
ID4536811434319980816_ID4542411459020120730,1,Fire_1,14,ID4536811434319980816,1998,Idaho Batholith,Northern Rockies,Low,2,2.71,17.470378228782288,641.4969176548432,271.21771217712177,2.490290631703584,0.019320385884024325,195.12,2119.5228835393405,0.09205845405838402
ID4536811434319980816_ID4542411459020120730,1,Fire_2,14,ID4542411459020120730,2012,Idaho Batholith,Northern Rockies,Low,2,3.2604545454545453,25.346574654956083,656.6242516471605,252.1957340025094,0,0.018725912472208187,143.46,2119.5228835393405,0.06768504417392257
ID4557311483220000731_ID4542411459020120730,1,Both,12,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,2.852,60.2437868162693,797.8074572540049,280.81658095683343,3.241749836562372,0.0324092896804638,385.02,4401.515781630626,0.08747441088518872
ID4557311483220000731_ID4542411459020120730,1,Either,12,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,21.143942307692306,845.5506556706094,582.5455724795412,110.34256947570908,445.06488278548795,0.3033591304096914,2198.97,4401.515781630626,0.4995938011121589
ID4557311483220000731_ID4542411459020120730,1,Fire_1,12,ID4557311483220000731,2000,Idaho Batholith,Northern Rockies,Mixed,2,22.118313253012047,708.6304735758408,548.9472038456956,122.20152302513318,316.63251270510926,0.25416244209978867,1835.82,4401.515781630626,0.41708813306126213
ID4557311483220000731_ID4542411459020120730,1,Fire_2,12,ID4542411459020120730,2012,Idaho Batholith,Northern Rockies,Mixed,2,7.1254285714285714,174.0057055214724,566.4148076525152,178.19479530053331,65.64965923945121,0.07976570286655474,748.17,4401.515781630626,0.1699800789360855
ID4550511424720000817_ID4542411459020120730,1,Both,12,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,1.2320689655172414,5.3394710327455925,814.0170630808377,379.5130142737196,0,0.008511556932805623,35.73,1427.4709193533006,0.025030282239435788
ID4550511424720000817_ID4542411459020120730,1,Either,12,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,25.41,320.3403683589139,566.0141444326176,107.83156237701694,169.9494791392382,0.32596110624151897,762.3,1427.4709193533006,0.5340213868212119
ID4550511424720000817_ID4542411459020120730,1,Fire_1,12,ID4550511424720000817,2000,Idaho Batholith,Northern Rockies,Mixed,2,18.580000000000002,209.57160387513454,413.8483960272804,103.45652433919388,145.79093095899427,0.2213635288228188,501.66,1427.4709193533006,0.35143272847006324
ID4550511424720000817_ID4542411459020120730,1,Fire_2,12,ID4542411459020120730,2012,Idaho Batholith,Northern Rockies,Mixed,2,14.112857142857143,73.32901002125722,508.44806592293384,161.14991395890272,22.495915305851632,0.06815550403231761,296.37,1427.4709193533006,0.20761894059058453
ID4551811500220000731_ID4542411459020120730,1,Both,12,NA,NA,Idaho Batholith,Northern Rockies,Low,2,2.9250000000000003,4.2050769230769225,365.8810325476992,287.1794871794872,0,0.0013879796174435489,5.8500000000000005,3501.4923410412857,0.0016707162061820498
ID4551811500220000731_ID4542411459020120730,1,Either,12,NA,NA,Idaho Batholith,Northern Rockies,Low,2,1.9561764705882354,14.059364005412721,632.0077898069272,315.7419936851601,0,0.008147954420918611,66.51,3501.4923410412857,0.018994758097977456
ID4551811500220000731_ID4542411459020120730,1,Fire_1,12,ID4551811500220000731,2000,Idaho Batholith,Northern Rockies,Low,2,1.4666666666666668,4.079863636363637,609.8476380375131,357.57575757575756,0,0.0024675193198996424,39.6,3501.4923410412857,0.011309463549540029
ID4551811500220000731_ID4542411459020120730,1,Fire_2,12,ID4542411459020120730,2012,Idaho Batholith,Northern Rockies,Low,2,2.73,17.93967032967033,605.0784733369003,267.3992673992674,0,0.006862788108470881,32.76,3501.4923410412857,0.009356010754619476
ID4546811459920000731_ID4542411459020120730,1,Both,12,NA,NA,Idaho Batholith,Northern Rockies,Low,2,2.017894736842105,13.21380281690141,845.8138553070519,307.2509128847157,0,0.029463440868664526,115.02,1047.7391333077937,0.10977923449024275
ID4546811459920000731_ID4542411459020120730,1,Either,12,NA,NA,Idaho Batholith,Northern Rockies,Low,2,20.69217391304348,361.7390015128593,613.666525249964,120.90267271810387,60.28911970732047,0.3941057338350812,475.92,1047.7391333077937,0.45423520499562103
ID4546811459920000731_ID4542411459020120730,1,Fire_1,12,ID4546811459920000731,2000,Idaho Batholith,Northern Rockies,Low,2,14.2812,135.33833375346612,527.7301634734036,141.50071422569533,35.20952917319392,0.19627977371690508,357.03,1047.7391333077937,0.3407623029912308
ID4546811459920000731_ID4542411459020120730,1,Fire_2,12,ID4542411459020120730,2012,Idaho Batholith,Northern Rockies,Low,2,9.74625,71.5593497499038,557.168154251225,195.71630114146467,1.455346827053337,0.10977923449024275,233.91,1047.7391333077937,0.22325213649463296
ID4546711474120000805_ID4542411459020120730,1,Both,12,NA,NA,Idaho Batholith,Northern Rockies,Low,2,3.001764705882353,11.923492063492063,706.3656456513149,268.07760141093473,0.018603845947348964,0.017489898280483755,102.06,1070.3321254240147,0.09535358004840663
ID4546711474120000805_ID4542411459020120730,1,Either,12,NA,NA,Idaho Batholith,Northern Rockies,Low,2,17.675454545454546,154.2701789847246,614.7682648864961,129.30103379108164,54.22835021294561,0.25242632037505885,583.29,1070.3321254240147,0.5449616863260347
ID4546711474120000805_ID4542411459020120730,1,Fire_1,12,ID4546711474120000805,2000,Idaho Batholith,Northern Rockies,Low,2,5.45,17.35822018348624,459.8573872792476,207.95107033639144,1.4489184390205392,0.02673936371727805,147.15,1070.3321254240147,0.13748069081053338
ID4546711474120000805_ID4542411459020120730,1,Fire_2,12,ID4542411459020120730,2012,Idaho Batholith,Northern Rockies,Low,2,19.933333333333334,125.46529765886287,483.8133329033767,137.0122630992196,43.82469352988082,0.2136626515899482,538.2,1070.3321254240147,0.5028345755639081
ID4544311453220020804_ID4542411459020120730,1,Both,10,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,2.2205769230769232,16.84262665627436,857.9406362860376,314.6271758898415,0.010060459186369552,0.015407445945953925,230.94,2581.8685419724893,0.08944684682651079
ID4544311453220020804_ID4542411459020120730,1,Either,10,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,31.262,819.4574275478218,670.5920593022048,92.80702876761991,383.726608971215,0.40550863956851135,1406.79,2581.8685419724893,0.5448728225819135
ID4544311453220020804_ID4542411459020120730,1,Fire_1,10,ID4544311453220020804,2002,Idaho Batholith,Northern Rockies,Mixed,2,24.212647058823528,139.57457199081668,507.7783742631755,122.44451732808571,124.70782923996248,0.09795231472427722,823.23,2581.8685419724893,0.3188504707412682
ID4544311453220020804_ID4542411459020120730,1,Fire_2,10,ID4542411459020120730,2012,Idaho Batholith,Northern Rockies,Mixed,2,15.083333333333334,133.98822099447514,505.7421003187281,139.3001841620626,113.84555873401519,0.10743381992178731,814.5,2581.8685419724893,0.31546919866715617
ID4550011471520050801_ID4542411459020120730,1,Both,7,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,2.16,10.104736842105263,755.6684724616566,337.23196881091616,0,0.020635672072824258,123.12,1068.538011371014,0.11522285467601463
ID4550011471520050801_ID4542411459020120730,1,Either,7,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,18.9025,447.4744888242296,724.836900421142,112.9480227483137,102.8756261138204,0.5129438486673459,680.49,1068.538011371014,0.6368421083372416
ID4550011471520050801_ID4542411459020120730,1,Fire_1,7,ID4550011471520050801,2005,Idaho Batholith,Northern Rockies,Mixed,2,9.8055,68.17886186324002,564.7815260117459,166.590178981184,13.228853273105294,0.12069762481778433,392.22,1068.538011371014,0.3670622811974209
ID4550011471520050801_ID4542411459020120730,1,Fire_2,7,ID4542411459020120730,2012,Idaho Batholith,Northern Rockies,Mixed,2,13.713000000000001,193.91774885145483,614.0416627536247,137.97126813972142,54.79442434135671,0.24847033720339412,411.39,1068.538011371014,0.3850026818158354
ID4568011472320070706_ID4542411459020120730,1,Both,5,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,0.63,1.0002857142857142,776.4705882352941,628.5714285714286,0,0.001131875877043795,3.15,1351.7383231066074,0.0023303326880313425
ID4568011472320070706_ID4542411459020120730,1,Either,5,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,18.531000000000002,336.59946090335114,586.8237282130509,125.62732718147967,75.94762478773414,0.3177242167795877,555.9300000000001,1351.7383231066074,0.41127042897056015
ID4568011472320070706_ID4542411459020120730,1,Fire_1,5,ID4568011472320070706,2007,Idaho Batholith,Northern Rockies,Mixed,2,19.17964285714286,311.27467571644047,520.2207167759436,122.89816211384839,75.94204977618232,0.3000136883505494,537.03,1351.7383231066074,0.39728843284237203
ID4568011472320070706_ID4542411459020120730,1,Fire_2,5,ID4542411459020120730,2012,Idaho Batholith,Northern Rockies,Mixed,2,3.15,18.63220408163265,851.4739229024943,266.6666666666667,0,0.014980710137344345,22.05,1351.7383231066074,0.0163123288162194
ID4568011472320070706_ID4542411459020120730,2,Either,5,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,9.826981132075472,378.8383048211508,600.5496878356817,144.57692529232185,92.260198846366535,0.20478807670252294,1041.66,2994.6079375061818,0.34784520102069283
ID4568011472320070706_ID4542411459020120730,2,Fire_1,5,ID4568011472320070706,2007,Idaho Batholith,Northern Rockies,Mixed,2,11.053723404255319,379.92863490688615,563.4182955124033,143.611953226505,92.260198846366535,0.20481813072023686,1039.05,2994.6079375061818,0.34697363450698965
ID4568011472320070706_ID4542411459020120730,2,Fire_2,5,ID4542411459020120730,2012,Idaho Batholith,Northern Rockies,Mixed,2,0.6525,0.9837931034482759,649.3055555555555,528.7356321839081,0,4.808642834224196e-4,2.61,2994.6079375061818,8.715665137031355e-4
ID4568011472320070706_ID4542411459020120730,2,Both,5,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,NA,NA,NA,NA,0,NA,0,2994.6079375061818,0
ID4640811494519940802_ID4639911493920120808,1,Both,18,NA,NA,Idaho Batholith,Northern Rockies,High,2,7.24235294117647,132.07844736842105,680.6936155535323,191.61793372319687,7.7472889014555495,0.0794209196939482,615.6,3302.1526445504505,0.18642384718826552
ID4640811494519940802_ID4639911493920120808,1,Either,18,NA,NA,Idaho Batholith,Northern Rockies,High,2,34.848749999999995,875.9393091574303,509.3882634146503,92.82972846945731,379.2144094643078,0.34676470873922544,1672.74,3302.1526445504505,0.5065604713217986
ID4640811494519940802_ID4639911493920120808,1,Fire_1,18,ID4640811494519940802,1994,Idaho Batholith,Northern Rockies,High,2,16.412727272727274,357.02244466600195,560.5763051373948,120.37221668328348,130.73529226269895,0.1653830270085373,902.7,3302.1526445504505,0.27336713264595075
ID4640811494519940802_ID4639911493920120808,1,Fire_2,18,ID4639911493920120808,2012,Idaho Batholith,Northern Rockies,High,2,22.349032258064515,427.8556742010912,539.6387894036159,121.5900233826968,184.36539724918862,0.2042213285060926,1385.64,3302.1526445504505,0.41961718586411345
MT4620711124920000815_MT4617911126920120910,1,Both,12,NA,NA,Middle Rockies,Northern Rockies,Low,2,2.07,3.7956521739130435,636.3636363636364,304.3478260869565,0,0.0023653275141419373,4.14,1674.186756939052,0.002472842401148389
MT4620711124920000815_MT4617911126920120910,1,Either,12,NA,NA,Middle Rockies,Northern Rockies,Low,2,13.784210526315789,94.065,538.1251466812498,162.42840778923255,8.623374426521437,0.08493676073509684,523.8,1674.186756939052,0.31286832118877445
MT4620711124920000815_MT4617911126920120910,1,Fire_1,12,MT4620711124920000815,2000,Middle Rockies,Northern Rockies,Low,2,15.815454545454545,94.36753750646663,481.1762455033762,161.29217681209406,8.575583506432706,0.08493676073509684,521.91,1674.186756939052,0.3117394148752067
MT4620711124920000815_MT4617911126920120910,1,Fire_2,12,MT4617911126920120910,2012,Middle Rockies,Northern Rockies,Low,2,1.206,3.0935820895522386,852.1739130434784,407.96019900497515,0,0.002472842401148389,6.029999999999999,1674.186756939052,0.003601748714716132
ID4446211511519980823_ID4444511516620120727,1,Both,14,NA,NA,Idaho Batholith,Northern Rockies,High,2,1.9290789473684211,17.64303867403315,870.808886982373,305.70902394106815,0.13876876530651935,0.023102847412138198,146.60999999999999,1628.370708116027,0.09003478094347638
ID4446211511519980823_ID4444511516620120727,1,Either,14,NA,NA,Idaho Batholith,Northern Rockies,High,2,11.608676470588234,371.62401664576447,667.8759039611033,125.7933340934139,112.54032381850385,0.32189230461314083,789.39,1628.370708116027,0.4847729058657037
ID4446211511519980823_ID4444511516620120727,1,Fire_1,14,ID4446211511519980823,1998,Idaho Batholith,Northern Rockies,High,2,9.241967213114753,87.04215517241379,567.1145079952108,156.98169433801618,40.164693184211096,0.09937540585412555,563.76,1628.370708116027,0.34621109136276
ID4446211511519980823_ID4444511516620120727,1,Fire_2,14,ID4444511516620120727,2012,Idaho Batholith,Northern Rockies,High,2,6.768,137.92983075435203,717.8450838747547,163.7653127014829,40.25433714458633,0.13496926646038632,372.24,1628.370708116027,0.22859659544642008
ID4444511516620120727_ID4451711501920190710,1,Both,7,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,0.26,0.36000000000000004,1004.9382716049383,897.4358974358976,0,2.0030009015380057e-4,2.34,2695.954852468417,8.679670573331357e-4
ID4444511516620120727_ID4451711501920190710,1,Either,7,NA,NA,Idaho Batholith,Northern Rockies,Mixed,2,9.597096774193547,400.21417263285264,618.0541128627917,161.27189002050352,70.07467643136327,0.21812679817748878,892.53,2695.954852468417,0.33106266567587334
ID4444511516620120727_ID4451711501920190710,1,Fire_1,7,ID4444511516620120727,2012,Idaho Batholith,Northern Rockies,Mixed,2,2.13,7.146619718309859,580.6701749650683,344.2879499217527,0,0.005207802343998814,57.51,2695.954852468417,0.02133195960137976
ID4444511516620120727_ID4451711501920190710,1,Fire_2,7,ID4451711501920190710,2019,Idaho Batholith,Northern Rockies,Mixed,2,12.314117647058824,410.1998215821152,564.103588044537,153.12410432788764,69.83405083986462,0.21495538008338697,837.36,2695.954852468417,0.31059867313182676
MT4755711337219850629_MT4760011331820030718,1,Both,18,NA,NA,Canadian Rockies,Northern Rockies,High,2,4.134705882352941,24.189718309859153,756.0657804121336,212.1212121212121,1.7302505773877026,0.03445718304382295,140.58,1180.595638020172,0.119075486536397
MT4755711337219850629_MT4760011331820030718,1,Either,18,NA,NA,Canadian Rockies,Northern Rockies,High,2,32.50565217391304,350.11968580715063,730.4380015348947,86.91465029493199,220.23262770911646,0.3168231255091331,747.63,1180.595638020172,0.6332650874890203
